t_ms,dt_ms,rate,mcs,nss,bw,snr_db,collision,sr,tpt_mbps,best_tpt_mbps,mode,state
6057.8,23.05,MCS7·MIMO·160MHz·3.2us,7,2,160,21.4,0.00,1.000,1041.1,1224.8,dwell,STAY
6080.8,0.19,MCS8·MIMO·160MHz·3.2us,8,2,160,22.0,0.00,0.950,1187.0,1321.0,search,STAY
6081.0,0.23,MCS7·MIMO·160MHz·3.2us,7,2,160,22.0,0.00,1.000,1041.1,1322.3,search,STAY
6081.2,0.19,MCS8·MIMO·160MHz·3.2us,8,2,160,22.0,0.00,0.950,1187.0,1323.8,search,STAY
6081.4,0.23,MCS7·MIMO·160MHz·3.2us,7,2,160,22.0,0.00,1.000,1041.1,1325.1,search,STAY
6081.7,0.19,MCS8·MIMO·160MHz·3.2us,8,2,160,22.0,0.00,0.950,1187.0,1326.6,search,STAY
6081.9,0.23,MCS7·MIMO·160MHz·3.2us,7,2,160,22.0,0.00,1.000,1041.1,1327.9,search,STAY
6082.1,0.19,MCS8·MIMO·160MHz·3.2us,8,2,160,22.1,0.00,0.950,1187.0,1329.4,search,STAY
6082.3,0.23,MCS7·MIMO·160MHz·3.2us,7,2,160,22.1,0.00,1.000,1041.1,1330.7,search,STAY
6082.5,0.19,MCS8·MIMO·160MHz·3.2us,8,2,160,22.1,0.00,0.950,1187.0,1332.2,search,STAY
6082.7,0.23,MCS7·MIMO·160MHz·3.2us,7,2,160,22.1,0.00,1.000,1041.1,1333.5,search,STAY
6082.9,0.19,MCS8·MIMO·160MHz·3.2us,8,2,160,22.1,0.00,0.950,1187.0,1335.0,search,STAY
6083.1,19.21,MCS8·MIMO·160MHz·3.2us,8,2,160,22.1,0.00,0.970,1211.4,1336.3,dwell,STAY
6102.3,19.21,MCS8·MIMO·160MHz·3.2us,8,2,160,22.6,0.00,0.996,1243.9,1449.8,dwell,STAY
6121.5,0.35,MCS9·SISO·160MHz·3.2us,9,1,160,23.0,0.00,1.000,694.1,1463.9,search,SEARCH
6121.9,0.35,MCS9·MIMO·80MHz·3.2us,9,2,80,23.0,0.00,0.000,0.0,1463.8,search,SEARCH
6122.2,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,23.1,0.00,0.050,81.7,1463.8,search,SEARCH
6122.4,17.29,MCS9·MIMO·160MHz·3.2us,9,2,160,23.1,0.00,0.176,245.0,1463.8,dwell,STAY
6139.7,0.38,MCS8·SISO·160MHz·3.2us,8,1,160,23.5,0.00,1.000,624.8,1461.2,search,SEARCH
6140.0,0.38,MCS8·MIMO·80MHz·3.2us,8,2,80,23.5,0.00,1.000,624.8,1461.2,search,SEARCH
6140.4,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,23.5,0.00,1.000,1470.0,1461.4,search,SEARCH
6140.6,16.33,MCS8·MIMO·160MHz·0.8us,8,2,160,23.5,0.00,0.994,1461.2,1461.4,dwell,STAY
6156.9,0.20,MCS7·MIMO·160MHz·0.8us,7,2,160,23.9,0.00,1.000,1224.8,1468.6,search,STAY
6157.1,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,23.9,0.00,1.000,1470.0,1468.7,search,STAY
6157.3,0.20,MCS7·MIMO·160MHz·0.8us,7,2,160,23.9,0.00,1.000,1224.8,1468.8,search,STAY
6157.5,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,23.9,0.00,1.000,1470.0,1468.9,search,STAY
6157.6,0.20,MCS7·MIMO·160MHz·0.8us,7,2,160,23.9,0.00,1.000,1224.8,1469.0,search,STAY
6157.8,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,23.9,0.00,1.000,1470.0,1469.0,search,STAY
6158.0,16.33,MCS8·MIMO·160MHz·0.8us,8,2,160,23.9,0.00,1.000,1469.3,1469.1,dwell,STAY
6174.3,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,24.4,0.00,0.950,1551.5,1574.9,search,STAY
6174.5,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,24.4,0.00,1.000,1470.0,1575.2,search,STAY
6174.6,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,24.4,0.00,0.950,1551.5,1575.4,search,STAY
6174.8,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,24.4,0.00,1.000,1470.0,1575.7,search,STAY
6174.9,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,24.4,0.00,0.950,1551.5,1575.9,search,STAY
6175.1,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,24.4,0.00,1.000,1470.0,1576.2,search,STAY
6175.3,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,24.4,0.00,0.950,1551.5,1576.5,search,STAY
6175.4,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,24.4,0.00,1.000,1470.0,1576.7,search,STAY
6175.6,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,24.4,0.00,0.950,1551.5,1577.0,search,STAY
6175.7,0.16,MCS8·MIMO·160MHz·0.8us,8,2,160,24.4,0.00,1.000,1470.0,1577.2,search,STAY
6175.9,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,24.4,0.00,0.950,1551.5,1577.5,search,STAY
6176.0,14.70,MCS9·MIMO·160MHz·0.8us,9,2,160,24.4,0.00,0.966,1577.7,1577.7,dwell,STAY
6190.7,0.29,MCS9·SISO·160MHz·0.8us,9,1,160,24.8,0.00,1.000,816.6,1607.0,search,SEARCH
6191.0,0.29,MCS9·MIMO·80MHz·0.8us,9,2,80,24.8,0.00,0.550,449.1,1607.6,search,SEARCH
6191.3,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,24.8,0.00,1.000,1388.2,1608.2,search,SEARCH
6191.5,14.70,MCS9·MIMO·160MHz·0.8us,9,2,160,24.8,0.00,0.985,1608.7,1608.6,dwell,STAY
6206.2,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6206.3,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6206.5,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6206.6,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6206.7,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6206.9,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6207.0,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6207.1,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6207.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6207.4,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6207.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6207.7,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6207.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6208.0,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6208.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6208.2,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6208.4,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6208.5,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6208.7,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6208.8,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6208.9,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6209.1,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6209.2,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6209.4,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6209.5,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6209.6,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6209.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.2,0.00,0.000,0.0,1626.7,search,STAY
6209.9,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.2,0.00,1.000,1633.2,1626.7,search,STAY
6210.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.3,0.00,0.000,0.0,1626.7,search,STAY
6210.2,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.3,0.00,1.000,1633.2,1626.7,search,STAY
6210.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.3,0.00,0.000,0.0,1626.7,search,STAY
6210.5,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.3,0.00,1.000,1633.2,1626.7,search,STAY
6210.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.3,0.00,0.000,0.0,1626.7,search,STAY
6210.7,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.3,0.00,1.000,1633.2,1626.7,search,STAY
6210.9,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.3,0.00,0.000,0.0,1626.7,search,STAY
6211.0,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,25.3,0.00,1.000,1633.2,1626.7,search,STAY
6211.2,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,25.3,0.00,0.000,0.0,1626.7,search,STAY
6211.3,0.29,MCS9·SISO·160MHz·0.8us,9,1,160,25.3,0.00,1.000,816.6,1626.7,search,SEARCH
6211.6,0.29,MCS9·MIMO·80MHz·0.8us,9,2,80,25.3,0.00,0.950,775.8,1626.7,search,SEARCH
6211.9,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,25.3,0.00,1.000,1388.2,1626.7,search,SEARCH
6212.1,17.29,MCS9·MIMO·160MHz·3.2us,9,2,160,25.3,0.00,0.997,1384.1,1626.7,dwell,STAY
6229.4,0.19,MCS8·MIMO·160MHz·3.2us,8,2,160,25.7,0.00,1.000,1249.5,1629.7,search,STAY
6229.5,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,25.7,0.00,1.000,1388.2,1629.8,search,STAY
6229.7,0.19,MCS8·MIMO·160MHz·3.2us,8,2,160,25.7,0.00,1.000,1249.5,1629.8,search,STAY
6229.9,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,25.7,0.00,1.000,1388.2,1629.9,search,STAY
6230.1,17.29,MCS9·MIMO·160MHz·3.2us,9,2,160,25.8,0.00,0.998,1385.4,1630.0,dwell,STAY
6247.4,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.250,390.4,1630.8,search,STAY
6247.5,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.2,0.00,1.000,1388.2,1630.7,search,STAY
6247.7,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.250,390.4,1630.7,search,STAY
6247.8,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.2,0.00,1.000,1388.2,1630.6,search,STAY
6248.0,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.250,390.4,1630.6,search,STAY
6248.2,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.2,0.00,1.000,1388.2,1630.5,search,STAY
6248.3,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.250,390.4,1630.5,search,STAY
6248.5,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.2,0.00,1.000,1388.2,1630.4,search,STAY
6248.7,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.250,390.4,1630.4,search,STAY
6248.8,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.2,0.00,1.000,1388.2,1630.3,search,STAY
6249.0,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.300,468.5,1630.3,search,STAY
6249.2,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.2,0.00,1.000,1388.2,1630.2,search,STAY
6249.3,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.300,468.5,1630.2,search,STAY
6249.5,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.2,0.00,1.000,1388.2,1630.1,search,STAY
6249.7,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.300,468.5,1630.0,search,STAY
6249.8,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.2,0.00,1.000,1388.2,1630.0,search,STAY
6250.0,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.2,0.00,0.300,468.5,1629.9,search,STAY
6250.1,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.9,search,STAY
6250.3,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.300,468.5,1629.8,search,STAY
6250.5,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.8,search,STAY
6250.6,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.350,546.6,1629.7,search,STAY
6250.8,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.7,search,STAY
6251.0,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.350,546.6,1629.6,search,STAY
6251.1,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.6,search,STAY
6251.3,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.350,546.6,1629.5,search,STAY
6251.4,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.5,search,STAY
6251.6,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.350,546.6,1629.4,search,STAY
6251.8,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.4,search,STAY
6251.9,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.350,546.6,1629.3,search,STAY
6252.1,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.2,search,STAY
6252.3,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.400,624.6,1629.2,search,STAY
6252.4,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.1,search,STAY
6252.6,0.15,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.400,624.6,1629.1,search,STAY
6252.7,0.17,MCS9·MIMO·160MHz·3.2us,9,2,160,26.3,0.00,1.000,1388.2,1629.0,search,STAY
6252.9,0.31,MCS10·SISO·160MHz·3.2us,10,1,160,26.3,0.00,1.000,780.8,1629.0,search,SEARCH
6253.2,0.31,MCS10·MIMO·80MHz·3.2us,10,2,80,26.3,0.00,0.000,0.0,1628.9,search,SEARCH
6253.5,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,26.3,0.00,0.000,0.0,1628.8,search,SEARCH
6253.7,15.37,MCS10·MIMO·160MHz·3.2us,10,2,160,26.3,0.00,0.420,655.9,1628.7,dwell,STAY
6269.0,0.35,MCS9·SISO·160MHz·3.2us,9,1,160,26.7,0.00,1.000,694.1,1628.1,search,SEARCH
6269.4,0.35,MCS9·MIMO·80MHz·3.2us,9,2,80,26.7,0.00,1.000,694.1,1628.2,search,SEARCH
6269.7,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,26.7,0.00,1.000,1633.2,1628.3,search,SEARCH
6269.9,14.70,MCS9·MIMO·160MHz·0.8us,9,2,160,26.7,0.00,0.997,1628.3,1628.3,dwell,STAY
6284.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.1,0.00,0.500,918.6,1630.7,search,STAY
6284.7,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.1,0.00,1.000,1633.2,1630.7,search,STAY
6284.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.1,0.00,0.500,918.6,1630.7,search,STAY
6285.0,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.1,0.00,1.000,1633.2,1630.7,search,STAY
6285.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.1,0.00,0.500,918.6,1630.8,search,STAY
6285.3,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.1,0.00,1.000,1633.2,1630.8,search,STAY
6285.4,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.1,0.00,0.500,918.6,1630.8,search,STAY
6285.5,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.1,0.00,1.000,1633.2,1630.8,search,STAY
6285.7,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.1,0.00,0.500,918.6,1630.9,search,STAY
6285.8,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.1,0.00,1.000,1633.2,1630.9,search,STAY
6286.0,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.1,0.00,0.500,918.6,1630.9,search,STAY
6286.1,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1630.9,search,STAY
6286.2,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.0,search,STAY
6286.4,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.0,search,STAY
6286.5,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.0,search,STAY
6286.6,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.0,search,STAY
6286.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.0,search,STAY
6286.9,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.1,search,STAY
6287.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.1,search,STAY
6287.2,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.1,search,STAY
6287.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.1,search,STAY
6287.5,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.2,search,STAY
6287.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.2,search,STAY
6287.8,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.2,search,STAY
6287.9,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.2,search,STAY
6288.0,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.2,search,STAY
6288.2,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.3,search,STAY
6288.3,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.3,search,STAY
6288.5,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.3,search,STAY
6288.6,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.3,search,STAY
6288.7,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.550,1010.5,1631.4,search,STAY
6288.9,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.4,search,STAY
6289.0,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.600,1102.3,1631.4,search,STAY
6289.1,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.4,search,STAY
6289.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.600,1102.3,1631.5,search,STAY
6289.4,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.5,search,STAY
6289.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.600,1102.3,1631.5,search,STAY
6289.7,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.5,search,STAY
6289.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.2,0.00,0.600,1102.3,1631.5,search,STAY
6290.0,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.2,0.00,1.000,1633.2,1631.6,search,STAY
6290.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.600,1102.3,1631.6,search,STAY
6290.3,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1631.6,search,STAY
6290.4,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.600,1102.3,1631.6,search,STAY
6290.5,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1631.7,search,STAY
6290.7,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.600,1102.3,1631.7,search,STAY
6290.8,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1631.7,search,STAY
6291.0,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.600,1102.3,1631.7,search,STAY
6291.1,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1631.7,search,STAY
6291.2,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.600,1102.3,1631.8,search,STAY
6291.4,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1631.8,search,STAY
6291.5,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.600,1102.3,1631.8,search,STAY
6291.6,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1631.8,search,STAY
6291.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.650,1194.2,1631.9,search,STAY
6291.9,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1631.9,search,STAY
6292.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.650,1194.2,1631.9,search,STAY
6292.2,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1631.9,search,STAY
6292.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.650,1194.2,1631.9,search,STAY
6292.5,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1632.0,search,STAY
6292.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.650,1194.2,1632.0,search,STAY
6292.7,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1632.0,search,STAY
6292.9,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.650,1194.2,1632.0,search,STAY
6293.0,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1632.1,search,STAY
6293.2,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.650,1194.2,1632.1,search,STAY
6293.3,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1632.1,search,STAY
6293.5,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.650,1194.2,1632.1,search,STAY
6293.6,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1632.2,search,STAY
6293.7,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.3,0.00,0.650,1194.2,1632.2,search,STAY
6293.9,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.3,0.00,1.000,1633.2,1632.2,search,STAY
6294.0,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.650,1194.2,1632.2,search,STAY
6294.1,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.4,0.00,1.000,1633.2,1632.2,search,STAY
6294.3,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.650,1194.2,1632.3,search,STAY
6294.4,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.4,0.00,1.000,1633.2,1632.3,search,STAY
6294.6,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.650,1194.2,1632.3,search,STAY
6294.7,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.4,0.00,1.000,1633.2,1632.3,search,STAY
6294.8,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.700,1286.0,1632.4,search,STAY
6295.0,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.4,0.00,1.000,1633.2,1632.4,search,STAY
6295.1,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.700,1286.0,1632.4,search,STAY
6295.2,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.4,0.00,1.000,1633.2,1632.4,search,STAY
6295.4,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.700,1286.0,1632.4,search,STAY
6295.5,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.4,0.00,1.000,1633.2,1632.5,search,STAY
6295.7,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.700,1286.0,1632.5,search,STAY
6295.8,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.4,0.00,1.000,1633.2,1632.5,search,STAY
6295.9,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.700,1286.0,1632.5,search,STAY
6296.1,0.15,MCS9·MIMO·160MHz·0.8us,9,2,160,27.4,0.00,1.000,1633.2,1632.6,search,STAY
6296.2,0.13,MCS10·MIMO·160MHz·0.8us,10,2,160,27.4,0.00,0.700,1286.0,1632.6,search,STAY
